insecurityRate,pWhite,pBlack,pHispanic,pAsian,county,pLOWI,pKids,pSeniors,numInsecure,numWhite,numBlack,numAsian,numHispanic,region
13.5%,97.81703235403496,0.32354034957233174,1.1416883599851246,0.2231312755671253,"Clay County, Indiana",31.38713276310896,23.953142432130903,15.065079955373745,"3,540",26303.0,87.0,60.0,307.0,2.0
11.8%,90.99446183481821,0.427401878160366,13.22838911630147,0.21671081146159404,"Clinton County, Indiana",32.79255959547315,26.634360703106186,14.37515049361907,"3,820",30232.0,142.0,72.0,4395.0,2.0
16.1%,97.4330252963689,0.22402688322598713,1.1761411369364323,0.18668906935498927,"Crawford County, Indiana",37.86054326519182,23.28946140203491,15.009801176141139,"1,700",10438.0,24.0,20.0,126.0,2.0
12.0%,95.03602123356926,0.5434782608695652,4.151921132457027,0.5087209302325582,"Daviess County, Indiana",40.69767441860465,28.816986855409503,14.095677451971689,"3,990",30077.0,172.0,161.0,1314.0,2.0
10.9%,97.46837972306032,0.5994365296621176,1.0030571263012769,0.3776450136871341,"Dearborn County, Indiana",23.951485603532678,25.006493895738007,13.121665634303756,"5,390",48780.0,300.0,189.0,502.0,2.0
12.5%,97.33100233100234,0.3185703185703186,1.655011655011655,0.7226107226107227,"Decatur County, Indiana",30.944055944055943,25.485625485625484,14.440559440559442,"3,320",25053.0,82.0,186.0,426.0,2.0
11.8%,96.94005636738271,0.3505198588447055,2.4417971247898063,0.4547284655282666,"DeKalb County, Indiana",30.438386661298345,26.37425100063946,13.12081093243019,"5,060",40931.0,148.0,192.0,1031.0,2.0
15.7%,89.12306345658658,6.92269123233422,1.7744389016835074,0.9722021568610788,"Delaware County, Indiana",38.93312710863339,20.032973289935498,14.682462118958792,"18,010",104872.0,8146.0,1144.0,2088.0,2.0
10.0%,95.10611377688653,0.29124591181455756,6.018286423643439,0.4511924371553391,"Dubois County, Indiana",23.7866743059037,25.46969371434028,14.512163097710618,"4,270",39839.0,122.0,189.0,2521.0,2.0
11.3%,82.90789080730313,5.723353529831594,14.115276955238688,0.9693306809611305,"Elkhart County, Indiana",34.522345223452234,28.434543604695307,12.12903487059562,"23,200",163792.0,11307.0,1915.0,27886.0,2.0
16.6%,96.93125180211723,1.326358281501009,0.9185648968159164,0.3336491329241669,"Fayette County, Indiana",37.31515426123491,23.96506981917041,16.65774189562137,"3,860",23532.0,322.0,81.0,223.0,2.0
11.2%,90.38590469039127,5.193220520797018,2.644211429644131,0.943978116870927,"Floyd County, Indiana",24.859878248276974,24.043283542063342,12.95288154683687,"8,660",67408.0,3873.0,704.0,1972.0,2.0
13.2%,97.45939675174013,0.16241299303944315,2.163573085846868,0.20301624129930393,"Fountain County, Indiana",32.28538283062645,24.211136890951277,17.650812064965198,"2,170",16802.0,28.0,35.0,373.0,2.0
10.6%,98.336726296184,0.16026335166977088,0.9096028067743752,0.2382293065361459,"Franklin County, Indiana",26.551739073937714,26.13158920604669,14.124832156624938,"2,420",22703.0,37.0,55.0,210.0,2.0
12.8%,95.02783643693607,0.7199078517949703,4.233058168554425,0.48473795354194665,"Fulton County, Indiana",31.15761182568631,24.779228258782876,16.452294106354387,"2,560",19800.0,150.0,101.0,882.0,2.0
11.1%,95.47204727934812,1.781929976420022,1.3163000328328807,0.46562994358714144,"Gibson County, Indiana",28.66310479658538,24.311255708444023,15.288183147777811,"3,740",31986.0,597.0,156.0,441.0,2.0
15.7%,88.22454718031429,6.976777379711965,3.59258360571502,0.5866316495625241,"Grant County, Indiana",36.77652331539658,21.65113258446211,16.23299695979218,"10,400",61811.0,4888.0,411.0,2517.0,2.0
14.2%,98.13960500527664,0.14774611789537162,0.9709030604552993,0.28946178199909545,"Greene County, Indiana",33.62279511533243,23.76903361977989,16.031961405095732,"4,570",32548.0,49.0,96.0,322.0,2.0
7.5%,88.4968805655409,3.4974815073806584,3.4330168372977283,4.7984295386587705,"Hamilton County, Indiana",15.455131497000755,30.206614730723423,8.627703783019932,"24,270",242985.0,9603.0,13175.0,9426.0,2.0
9.5%,95.20299420016572,2.0742264506728376,1.7370932259078313,0.7971200822833634,"Hancock County, Indiana",19.938001771377962,26.196394388731754,12.766778092054512,"7,170",66644.0,1452.0,558.0,1216.0,2.0
12.2%,97.40117874199777,0.45218981810791586,1.47596788944213,0.3937607966670054,"Harrison County, Indiana",27.35748399552891,23.643430545676253,13.847678081495781,"4,870",38341.0,178.0,155.0,581.0,2.0
8.1%,90.14699411473516,4.8704691711127,3.0106979814091632,2.0818436829657334,"Hendricks County, Indiana",16.372174247841155,27.43798470931192,10.704169187613441,"13,290",131117.0,7084.0,3028.0,4379.0,2.0
14.4%,95.73207715013545,2.163276859002871,1.397032065019611,0.31539363551817556,"Henry County, Indiana",32.566414621325464,22.328251991427763,16.176054344749506,"6,940",47351.0,1070.0,156.0,691.0,2.0
14.2%,88.55858468677495,6.863882443928848,2.6621713070378963,0.8942382057231244,"Howard County, Indiana",32.82820959010054,23.667101701469452,16.24250773395205,"11,680",73284.0,5680.0,740.0,2203.0,2.0
11.9%,97.13931688395647,0.43098804008188774,1.6997090830729447,0.44984376683547034,"Huntington County, Indiana",27.779872858528176,23.690873828251267,14.723628919297491,"4,340",36062.0,160.0,167.0,631.0,2.0
13.3%,94.49688502926185,0.6654710213328299,5.687181423447234,0.8471776477251274,"Jackson County, Indiana",35.9377949782896,24.57995091561261,14.319426090239759,"5,860",40044.0,282.0,359.0,2410.0,2.0
11.4%,95.75243443455403,0.6332516876754883,5.445367106756676,0.39727582292849034,"Jasper County, Indiana",25.640719278332043,25.67058964095824,14.045044506840313,"3,810",32056.0,212.0,133.0,1823.0,2.0
13.9%,97.01689173293182,0.28231308521149956,2.7149108361172543,0.36700701077494946,"Jay County, Indiana",38.06991954077071,26.556250882228394,15.37194748976615,"2,900",20619.0,60.0,78.0,577.0,2.0
13.5%,95.2140125817195,1.6713950906623907,2.328234858764031,0.6506722585420007,"Jefferson County, Indiana",31.593067719254964,22.61625755519921,14.623165165906007,"4,360",30876.0,542.0,211.0,755.0,2.0
12.4%,96.79579316389132,0.7572304995617879,2.001752848378615,0.217353198948291,"Jennings County, Indiana",33.8510078878177,26.397896581945663,12.624014022787028,"3,440",27611.0,216.0,62.0,571.0,2.0
9.9%,93.90350437509845,1.129935411803457,3.05755653257336,1.9648560012602574,"Johnson County, Indiana",24.44326693112979,26.422444040270953,12.297535337333697,"15,200",131140.0,1578.0,2744.0,4270.0,2.0
15.1%,94.88813735691988,2.6248699271592093,1.5348595213319458,0.5593132154006243,"Knox County, Indiana",33.316857440166494,21.311134235171696,15.770031217481788,"5,590",36475.0,1009.0,215.0,590.0,2.0
11.0%,93.31678688694124,0.7394193231469273,7.283021794772357,0.8402492308487809,"Kosciusko County, Indiana",28.89293932107862,25.617260011892757,13.538354145660437,"8,730",72188.0,572.0,650.0,5634.0,2.0
9.0%,96.62249515190692,0.31512605042016806,3.5471881060116353,0.31781943546649427,"LaGrange County, Indiana",33.69694031458737,34.49148890325361,11.560008618832148,"3,530",35874.0,117.0,118.0,1317.0,2.0
12.1%,64.39693148254554,25.859215128879747,16.665759417747804,1.2382939688107983,"Lake County, Indiana",32.79120170159575,25.659620366730174,13.280108063426779,"58,900",319412.0,128263.0,6142.0,82663.0,2.0
13.1%,84.13880341266922,10.766415172203432,5.466191787703984,0.5230247517202401,"LaPorte County, Indiana",32.59170875685181,22.77086491966232,14.234706235926328,"14,380",93787.0,12001.0,583.0,6093.0,2.0
13.6%,97.33602115576365,0.4031733645467551,1.181341310096675,0.48554211644340395,"Lawrence County, Indiana",33.87523301686392,23.566133437378074,16.39138162743313,"6,180",44905.0,186.0,224.0,545.0,2.0
14.8%,87.70549089914613,8.328268862621167,3.1822601719894252,0.420097845574159,"Madison County, Indiana",35.02841168069525,23.0856300708013,15.371175058494638,"19,140",115452.0,10963.0,553.0,4189.0,2.0
13.5%,62.747110061733935,26.67443737111091,9.349862130877701,2.027246170824879,"Marion County, Indiana",41.850888815830984,25.072698150195983,10.637895135339768,"128,410",566853.0,240975.0,18314.0,84466.0,2.0
12.2%,93.51554695968206,0.46757773479841025,8.439778113111304,0.4569509680984464,"Marshall County, Indiana",33.37867420458651,26.883594397568594,14.673439459310112,"5,660",44000.0,220.0,215.0,3971.0,2.0
13.1%,98.35494484226824,0.09676795045480936,0.6773756531836655,0.2806270563189472,"Martin County, Indiana",28.4788078188504,24.008128507838205,15.724791948906521,"1,340",10164.0,10.0,29.0,70.0,2.0
14.3%,91.7974148443216,4.533506760967943,2.455084952442891,0.34956507601008047,"Miami County, Indiana",36.23824621304501,22.743408394981437,13.95008535891391,"5,120",33876.0,1673.0,129.0,906.0,2.0
14.4%,87.7766825633815,3.254961079623697,2.920115384057866,5.2285213156101875,"Monroe County, Indiana",38.903706495426675,16.28640178584371,10.180903648513489,"21,080",121109.0,4491.0,7214.0,4029.0,2.0
12.6%,95.23921938936103,0.8577274158010701,4.561431119504774,0.5587031790997797,"Montgomery County, Indiana",30.765397125170495,23.971776308886792,15.549260308467108,"4,810",36309.0,327.0,213.0,1739.0,2.0
11.8%,97.69646123029581,0.25546491711905245,1.1902342729410398,0.3599732923041194,"Morgan County, Indiana",25.701802769471943,25.151682294539434,12.945974976050165,"8,220",67307.0,176.0,248.0,820.0,2.0
13.4%,96.18084807638304,0.39314799213704016,5.033698399326032,0.2667789946644201,"Newton County, Indiana",35.02527379949452,23.02021903959562,16.638584667228308,"1,870",13700.0,56.0,38.0,717.0,2.0
10.2%,92.49831706496128,0.3891787277011107,9.607455402221474,0.3702457085156513,"Noble County, Indiana",29.50395489734096,27.032144059239315,12.497896331201616,"4,830",43970.0,185.0,176.0,4567.0,2.0
10.9%,98.10704960835508,0.35900783289817234,1.1259791122715406,0.3100522193211488,"Ohio County, Indiana",17.62402088772846,21.214099216710185,16.62859007832898,640,6012.0,22.0,19.0,69.0,2.0
15.4%,97.00100806451613,0.8568548387096774,0.9778225806451614,0.3125,"Orange County, Indiana",39.77822580645161,24.6320564516129,15.786290322580646,"3,010",19245.0,170.0,62.0,194.0,2.0
14.7%,97.93279258400926,0.3012746234067208,0.917728852838934,0.30590961761297797,"Owen County, Indiana",35.26767091541135,23.22595596755504,14.794901506373117,"3,050",21129.0,65.0,66.0,198.0,2.0
14.3%,96.147413345637,2.2896360805121403,1.2399792375569525,0.19608973989272738,"Parke County, Indiana",32.93154161139628,21.41415306534402,15.6237383932176,"2,420",16671.0,397.0,34.0,215.0,2.0
12.2%,95.9613196814562,2.4356189885200124,0.9928637914986037,0.35681042506981075,"Perry County, Indiana",27.707105181507913,21.424139000930808,15.177370979418761,"2,330",18557.0,471.0,69.0,192.0,2.0
12.6%,98.17049435578046,0.30362008563643444,0.9342156481121059,0.1946282600233554,"Pike County, Indiana",27.77734527053328,22.421175554690542,16.93265862203192,"1,560",12610.0,39.0,25.0,120.0,2.0
10.4%,91.26947907729566,2.977918134633054,8.4780002799024,1.213316052402597,"Porter County, Indiana",22.26623586036521,24.291268870593818,12.390549034640964,"17,570",149995.0,4894.0,1994.0,13933.0,2.0
10.2%,97.2018525665766,0.8992666923967579,0.9571593979158626,0.2701659590891548,"Posey County, Indiana",22.29255113855654,23.689695098417598,14.399845619451948,"2,620",25185.0,233.0,70.0,248.0,2.0
13.2%,97.18698701686316,0.6566184151619161,2.4250111923593494,0.21638561408744966,"Pulaski County, Indiana",34.89777645127593,23.862110132815996,16.74376958662886,"1,660",13025.0,88.0,29.0,325.0,2.0
12.2%,93.37776255828044,3.9643863762084135,1.5462423939098595,0.7349261122672076,"Putnam County, Indiana",25.282511919500568,21.06261359745015,13.515791691910545,"4,560",35449.0,1505.0,279.0,587.0,2.0
14.1%,96.12930342745787,0.4470597225937106,3.0186083833250543,0.23308241947193456,"Randolph County, Indiana",35.466737992434375,24.389591532612435,17.09907913339192,"3,530",25158.0,117.0,61.0,790.0,2.0
12.4%,97.61954334096745,0.2394336872787841,1.5441737802762163,0.5066278020681518,"Ripley County, Indiana",29.09292803109168,26.33770560066625,14.855298771601083,"3,520",28132.0,69.0,146.0,445.0,2.0
13.8%,97.42985280588776,0.7589696412143515,1.09245630174793,0.32773689052437904,"Rush County, Indiana",33.55565777368905,24.764259429622815,15.76011959521619,"2,290",16945.0,132.0,57.0,190.0,2.0
12.9%,78.66152676159757,12.721639674672481,7.265922654169055,1.8866298781333006,"St. Joseph County, Indiana",33.90201962304865,24.669671188434464,13.323667914180067,"34,870",209972.0,33958.0,5036.0,19395.0,2.0
15.2%,97.87436417021628,0.23572226127951695,1.4639593068938421,0.4466316529506637,"Scott County, Indiana",35.56511310533063,24.035399693974608,13.419626979860222,"3,620",23667.0,57.0,108.0,354.0,2.0
12.1%,95.42263029975695,1.0239445494643982,3.706454226302998,0.5491043298226663,"Shelby County, Indiana",28.017823386443425,24.405887118552524,13.925645872715817,"5,360",42402.0,455.0,244.0,1647.0,2.0
11.1%,96.86426116838489,0.45819014891179843,2.467544864452081,0.3436426116838488,"Spencer County, Indiana",24.622947689958,24.1647575410462,15.010500190912563,"2,270",20295.0,96.0,72.0,517.0,2.0
13.7%,97.0894148867868,0.28249796687069295,3.278688524590164,0.17549116123785471,"Starke County, Indiana",38.76642554466464,24.380430595385867,15.30197320549587,"3,150",22683.0,66.0,41.0,766.0,2.0
11.1%,96.8202427965482,0.5236214714055872,2.8726049436887524,0.4885183560040953,"Steuben County, Indiana",29.06830481205207,22.91940909755741,14.88957144946614,"3,820",33098.0,179.0,167.0,982.0,2.0
13.8%,93.74621653084982,4.474970896391152,1.3690337601862632,0.18626309662398138,"Sullivan County, Indiana",31.9720605355064,21.373690337601865,14.835855646100116,"2,860",20132.0,961.0,40.0,294.0,2.0
15.7%,97.81400169603317,0.30151700744370113,1.385093752944502,0.1696033166870819,"Switzerland County, Indiana",39.197210967681144,25.647790445679824,14.595307641571658,"1,680",10381.0,32.0,18.0,147.0,2.0
12.8%,84.03171663386966,4.001041787243894,7.4933441370529,6.210209514990161,"Tippecanoe County, Indiana",38.931010533626576,20.67195277231161,9.479685148744068,"24,550",145190.0,6913.0,10730.0,12947.0,2.0
10.8%,97.58408634538152,0.18197791164658636,2.1711847389558234,0.4078815261044177,"Tipton County, Indiana",25.71536144578313,23.236696787148595,17.181224899598394,"1,640",15551.0,29.0,65.0,346.0,2.0
11.6%,97.53858435337945,0.4390633315593401,1.091005854177754,0.2527940393826503,"Union County, Indiana",33.63491218733369,25.079829696647156,14.462480042575837,820,7331.0,33.0,19.0,82.0,2.0
14.1%,86.18776536841344,9.096676182367574,2.1552227842606966,1.1146168956556095,"Vanderburgh County, Indiana",36.343856251704196,22.20107622020779,14.410443899100182,"25,610",154882.0,16347.0,2003.0,3873.0,2.0
15.5%,98.27288428324698,0.1480384900074019,0.8018751542067604,0.1912163829262275,"Vermillion County, Indiana",33.543054527510485,23.0940044411547,16.87638786084382,"2,410",15932.0,24.0,31.0,130.0,2.0
16.1%,88.27887397077369,6.895816334099844,2.2893331355240707,1.6513982642237222,"Vigo County, Indiana",37.58252355166531,21.371745419479268,13.455047845115347,"17,270",95207.0,7437.0,1781.0,2469.0,2.0
12.3%,96.58234006324496,0.49562150328387256,2.1193140355144733,0.4196059352955485,"Wabash County, Indiana",31.032595475553393,22.68000486499635,18.097786426660182,"3,870",31764.0,163.0,138.0,697.0,2.0
11.7%,98.29572167371884,0.12929007992477667,0.8227550540667606,0.4231311706629055,"Warren County, Indiana",24.388810531264692,23.460272684532203,16.596144804889516,960,8363.0,11.0,36.0,70.0,2.0
9.8%,94.99237715491967,1.345306505386252,1.5848816364824339,1.6083365444219202,"Warrick County, Indiana",21.06250732965873,25.852334601015265,13.332439813030877,"6,100",56700.0,803.0,960.0,946.0,2.0
13.2%,98.0610006368976,0.22645248036232396,1.0756492817210388,0.3042955204868728,"Washington County, Indiana",35.064751256103605,25.214068360342512,13.54115066166584,"3,680",27714.0,64.0,86.0,304.0,2.0
15.2%,90.16643208497179,4.959589070911386,2.6176415108028497,0.7646879579784378,"Wayne County, Indiana",36.745650565172596,23.046563257251478,16.43861456534672,"10,060",62140.0,3418.0,527.0,1804.0,2.0
10.4%,97.34404400057896,0.34737299174989145,2.0408163265306123,0.3871761470545665,"Wells County, Indiana",27.706614560717902,24.963815313359387,15.704154002026344,"2,910",26902.0,96.0,107.0,564.0,2.0
11.3%,93.86844134236902,0.27594042933084445,7.085176317818448,0.3611573266241935,"White County, Indiana",27.95114231221848,24.185367041350485,17.165117883374588,"2,730",23132.0,68.0,89.0,1746.0,2.0
10.7%,97.55797188513758,0.29736873723417034,1.5469181785413912,0.3153910849453322,"Whitley County, Indiana",24.13492730986423,24.579478553406222,13.9643157515319,"3,620",32479.0,99.0,105.0,515.0,2.0
9.6%,98.38583702160896,0.14319187711533454,1.3147617807862535,0.2863837542306691,"Adair County, Iowa",25.54022390002603,22.45508982035928,21.400676907055455,680,7558.0,11.0,22.0,101.0,2.0
9.4%,98.11367585008686,0.19856043683296104,0.9183420203524448,0.5956813104988831,"Adams County, Iowa",27.128319682303303,21.07222635889799,21.34524695954331,350,3953.0,8.0,24.0,37.0,2.0
8.4%,95.95254710397766,0.7885554780181439,5.282623866015353,0.23726448011165388,"Allamakee County, Iowa",30.865317515701324,23.098394975575715,19.56036287508723,"1,160",13750.0,113.0,34.0,757.0,2.0
13.7%,97.66431287343835,0.48886474741988045,1.404516179095212,0.2793512842399317,"Appanoose County, Iowa",36.42430356172887,22.45673934973229,20.113292465275084,"1,710",12586.0,63.0,36.0,181.0,2.0
9.1%,98.5781990521327,0.16342539630658603,0.6046739663343683,0.40856349076646514,"Audubon County, Iowa",28.09282562510214,21.88266056545187,23.19006373590456,510,6032.0,10.0,25.0,37.0,2.0
7.6%,98.05568338702255,0.39116428900138056,1.0546096026998006,0.25310630464795214,"Benton County, Iowa",21.613744439331185,25.487037889246817,15.397300199417089,"1,960",25569.0,102.0,66.0,275.0,2.0
9.9%,85.6014951559997,8.879395834922573,3.743229842093218,1.302158822183233,"Black Hawk County, Iowa",33.42589060950492,21.73773743229842,13.830955831871233,"13,150",112215.0,11640.0,1707.0,4907.0,2.0
